,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_　,得票数_ふくしま県民党,得票数_みんなの党,得票数_公明党,得票数_国民民主党,得票数_幸福実現党,得票数_日本共産党,得票数_民主党,得票数_民進党,得票数_無所属,得票数_社会民主党,得票数_社民党,得票数_立憲民主党,得票数_維新の党,得票数_自由民主党,得票数_草民党,得票数_sum_v,得票率_　,得票率_ふくしま県民党,得票率_みんなの党,得票率_公明党,得票率_国民民主党,得票率_幸福実現党,得票率_日本共産党,得票率_民主党,得票率_民進党,得票率_無所属,得票率_社会民主党,得票率_社民党,得票率_立憲民主党,得票率_維新の党,得票率_自由民主党,得票率_草民党,得票率_sum_v,一人あたり得票率_　,一人あたり得票率_ふくしま県民党,一人あたり得票率_みんなの党,一人あたり得票率_公明党,一人あたり得票率_国民民主党,一人あたり得票率_幸福実現党,一人あたり得票率_日本共産党,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_社民党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自由民主党,一人あたり得票率_草民党,立候補者数_　,立候補者数_ふくしま県民党,立候補者数_みんなの党,立候補者数_公明党,立候補者数_国民民主党,立候補者数_幸福実現党,立候補者数_日本共産党,立候補者数_民主党,立候補者数_民進党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_社民党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自由民主党,立候補者数_草民党,当選者数_　,当選者数_ふくしま県民党,当選者数_みんなの党,当選者数_公明党,当選者数_国民民主党,当選者数_幸福実現党,当選者数_日本共産党,当選者数_民主党,当選者数_民進党,当選者数_無所属,当選者数_社会民主党,当選者数_社民党,当選者数_立憲民主党,当選者数_維新の党,当選者数_自由民主党,当選者数_草民党
西会津町議会議員選挙（2011年06月26日投票）,西会津町議会議員選挙,福島県,西会津町,20110626.0,2011.0,6.0,26.0,20110621.0,85.1,14.0,18.0,1.2857142857142858,6455.0,,,-445.0,任期満了,87.28,,,,西会津町議会議員選挙（2011年06月26日投票）,1.0,18.0,14.0,1.2857142857142858,0.0,0.0,0.0,0.05555555555555555,0.07142857142857142,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.5714285714285714,0.35714285714285715,0.07142857142857142,0.5193227824806772,0.4271255060728745,0.05355171144644829,0.06491534781008465,0.05339068825910931,0.026775855723224145,5434.0,2.0,58.833333333333336,10.188501143718618,34.0,58.0,61.0,64.0,73.0,61.857142857142854,6.9267302413718035,46.0,61.0,62.0,65.5,73.0,,,,,,,284.0,,,5150.0,,,,,,,5434.0,,,,,,,0.05226352594773647,,,0.9477364740522636,,,,,,,1.0,,,,,,,0.05226352594773647,,,0.055749204356015505,,,,,,,,,,,,,1.0,,,17.0,,,,,,,,,,,,,1.0,,,13.0,,,,,,
西会津町議会議員選挙（2015年06月28日投票）,西会津町議会議員選挙,福島県,西会津町,20150628.0,2015.0,6.0,28.0,20150623.0,85.18,14.0,17.0,1.2142857142857142,,,,,任期満了,85.1,,,,西会津町議会議員選挙（2015年06月28日投票）,1.0,17.0,14.0,1.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.29411764705882354,0.058823529411764705,0.7857142857142857,0.21428571428571427,0.0,0.7058705670206371,0.29272690843518334,0.001402524544179523,0.06417005154733064,0.05854538168703667,0.001402524544179523,4991.0,2.0,62.11764705882353,7.275117568818968,43.0,59.0,65.0,67.0,70.0,61.42857142857143,7.547130823927024,43.0,57.5,65.0,66.5,70.0,,,,,,,205.0,,,4786.0,,,,,,,4991.0,,,,,,,0.04107393307954318,,,0.9589260669204568,,,,,,,1.0,,,,,,,0.04107393307954318,,,0.05993287918252855,,,,,,,,,,,,,1.0,,,16.0,,,,,,,,,,,,,0.0,,,14.0,,,,,,
西会津町議会議員選挙（2019年06月23日投票）,西会津町議会議員選挙,福島県,西会津町,20190623.0,2019.0,6.0,23.0,20190618.0,83.71,12.0,17.0,1.4166666666666667,,,,,任期満了,85.18,,,,西会津町議会議員選挙（2019年06月23日投票）,1.0,17.0,12.0,1.4166666666666667,0.0,0.0,0.0,0.058823529411764705,0.08333333333333333,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.75,0.25,0.0,0.6993377483443709,0.298233995584989,0.0024282560706401766,0.05827814569536424,0.07455849889624724,0.0024282560706401766,4530.0,2.0,61.76470588235294,11.347606183242588,27.0,58.0,66.0,69.0,74.0,59.833333333333336,12.56870010073525,27.0,54.5,64.5,69.0,74.0,,,,,,,279.0,,,4251.0,,,,,,,4530.0,,,,,,,0.06158940397350993,,,0.93841059602649,,,,,,,1.0,,,,,,,0.06158940397350993,,,0.058650662251655626,,,,,,,,,,,,,1.0,,,16.0,,,,,,,,,,,,,1.0,,,11.0,,,,,,
西郷村議会議員補欠選挙（2014年03月02日投票）,西郷村議会議員補欠選挙,福島県,西郷村,20140302.0,2014.0,3.0,2.0,20140225.0,,1.0,2.0,2.0,,,,,その他,,,,,西郷村議会議員補欠選挙（2014年03月02日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,,0.21838197644649257,0.7816180235535074,,0.21838197644649257,0.7816180235535074,7812.0,1.0,60.5,6.5,54.0,57.25,60.5,63.75,67.0,54.0,0.0,54.0,54.0,54.0,54.0,54.0,,,,,,,,,,7812.0,,,,,,,7812.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,
西郷村議会議員補欠選挙（2018年02月25日投票）,西郷村議会議員補欠選挙,福島県,西郷村,20180225.0,2018.0,2.0,25.0,20180220.0,56.01,3.0,4.0,1.3333333333333333,16242.0,,,,その他/佐藤厚潮の辞職、及び町長選出馬の高橋広志、佐藤富男の辞職に伴う,,,,,西郷村議会議員補欠選挙（2018年02月25日投票）,1.0,4.0,3.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.25,,8105.0,0.0,60.5,5.5,57.0,57.0,57.5,61.0,70.0,57.333333333333336,0.4714045207910317,57.0,57.0,57.0,57.5,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
西郷村議会議員選挙（2007年04月22日投票）,西郷村議会議員選挙,福島県,西郷村,20070422.0,2007.0,4.0,22.0,20070417.0,69.32,18.0,19.0,1.0555555555555556,14927.0,,,,任期満了,,,,,西郷村議会議員選挙（2007年04月22日投票）,1.0,19.0,18.0,1.0555555555555556,0.0,0.0,0.0,0.05263157894736842,0.05555555555555555,0.5789473684210527,0.3157894736842105,0.10526315789473684,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.5798845803381594,0.34458641287840436,0.07552900678343627,0.05271678003074176,0.05743106881306739,0.037764503391718135,9877.0,3.0,57.73684210526316,7.899647595492092,46.0,52.5,57.0,62.0,78.0,57.55555555555556,8.07755616385593,46.0,52.25,56.0,62.0,78.0,,,,635.0,,,1101.48,,,8140.52,,,,,,,9877.0,,,,0.0642907765515845,,,0.11151969221423509,,,0.8241895312341805,,,,,,,1.0,,,,0.0642907765515845,,,0.055759846107117546,,,0.05151184570213628,,,,,,,,,,1.0,,,2.0,,,16.0,,,,,,,,,,1.0,,,2.0,,,15.0,,,,,,
西郷村議会議員選挙（2011年08月28日投票）,西郷村議会議員選挙,福島県,西郷村,20110828.0,2011.0,8.0,28.0,20110823.0,,18.0,20.0,1.1111111111111112,15433.0,,,506.0,任期満了,69.32,,,,西郷村議会議員選挙（2011年08月28日投票）,1.0,20.0,18.0,1.1111111111111112,0.0,0.0,0.0,0.05,0.05555555555555555,0.85,0.1,0.05,0.8333333333333334,0.1111111111111111,0.05555555555555555,0.7739220779220779,0.15958441558441558,0.0664935064935065,0.04552482811306341,0.07979220779220779,0.0664935064935065,9625.0,4.0,61.55,7.774799032772488,50.0,56.5,60.0,65.0,82.0,62.5,7.617596588017626,50.0,58.25,61.0,67.0,82.0,,,464.0,721.0,,,919.0,,,7521.0,,,,,,,9625.0,,,0.048207792207792206,0.07490909090909091,,,0.09548051948051949,,,0.7814025974025974,,,,,,,1.0,,,0.048207792207792206,0.07490909090909091,,,0.04774025974025974,,,0.04883766233766234,,,,,,,,,1.0,1.0,,,2.0,,,16.0,,,,,,,,,1.0,1.0,,,2.0,,,14.0,,,,,,
西郷村議会議員選挙（2015年08月02日投票）,西郷村議会議員選挙,福島県,西郷村,20150802.0,2015.0,8.0,2.0,20150728.0,60.37,16.0,18.0,1.125,,,,,任期満了,,,,,西郷村議会議員選挙（2015年08月02日投票）,1.0,18.0,16.0,1.125,0.0,0.0,0.0,0.05555555555555555,0.0625,0.7222222222222222,0.16666666666666666,0.1111111111111111,0.75,0.1875,0.0625,0.6962812703937351,0.2205122906243202,0.08320643898194474,0.053560097722595006,0.0735040968747734,0.04160321949097237,9194.0,3.0,63.05555555555556,5.420867317056912,54.0,60.0,63.0,65.0,76.0,62.5625,4.974544577144726,54.0,59.75,63.0,65.0,76.0,,,,652.0,,,848.1700000000001,,,7693.830000000001,,,,,,,9194.000000000002,,,,0.0709158146617359,,,0.09225255601479225,,,0.8368316293234718,,,,,,,1.0,,,,0.0709158146617359,,,0.046126278007396125,,,0.05578877528823145,,,,,,,,,,1.0,,,2.0,,,15.0,,,,,,,,,,1.0,,,2.0,,,13.0,,,,,,
西郷村議会議員選挙（2019年08月04日投票）,西郷村議会議員選挙,福島県,西郷村,20190804.0,2019.0,8.0,4.0,20190730.0,,16.0,17.0,1.0625,,,,,任期満了,60.37,,,,西郷村議会議員選挙（2019年08月04日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.058823529411764705,0.0625,0.7647058823529411,0.23529411764705882,0.0,0.75,0.25,0.0,0.7202570921320334,0.27974290786796674,,0.055404391702464105,0.06993572696699168,,8658.997000000001,2.0,62.11764705882353,7.045084668978761,43.0,59.0,64.0,67.0,71.0,62.3125,7.217329405673542,43.0,59.5,65.0,67.0,71.0,,,,,,,392.0,,,8266.997,,,,,,,8658.997,,,,,,,0.04527083217605919,,,0.9547291678239408,,,,,,,1.0,,,,,,,0.04527083217605919,,,0.0596705729889963,,,,,,,,,,,,,1.0,,,16.0,,,,,,,,,,,,,1.0,,,15.0,,,,,,
郡山市議会議員補欠選挙（2017年04月16日投票）,郡山市議会議員補欠選挙,福島県,郡山市,20170416.0,2017.0,4.0,16.0,20170409.0,38.04,2.0,4.0,2.0,268210.0,,,,退職/佐藤政喜議員の死去、及び浜津和子議員の市長選挙出馬による辞職のため,,,,,郡山市議会議員補欠選挙（2017年04月16日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,1.0,0.0,,0.7405515177426251,0.25944848225737493,,0.24685050591420835,0.25944848225737493,93560.0,0.0,59.0,7.516648189186454,49.0,55.0,58.5,62.5,70.0,53.0,4.0,49.0,51.0,53.0,55.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
郡山市議会議員選挙（2007年04月22日投票）,郡山市議会議員選挙,福島県,郡山市,20070422.0,2007.0,4.0,22.0,20070415.0,56.87,40.0,46.0,1.15,260145.0,,,,任期満了,,,,,郡山市議会議員選挙（2007年04月22日投票）,1.0,46.0,40.0,1.15,0.0,0.0,0.0,0.10869565217391304,0.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.021739130434782608,,,142796.0,4.0,58.04347826086956,7.669693383529324,40.0,53.25,57.0,63.75,75.0,57.575,7.028113189185274,40.0,53.0,56.0,62.0,75.0,,,,13395.240000000002,,,8852.78,,,108184.56999999999,12363.41,,,,,,142796.0,,,,0.09380682932295023,,,0.061995994285554225,,,0.757616249754895,0.08658092663660047,,,,,,1.0,,,,0.023451707330737558,,,0.020665331428518074,,,0.021646178564425574,0.021645231659150117,,,,,,,,,4.0,,,3.0,,,35.0,4.0,,,,,,,,,4.0,,,3.0,,,29.0,4.0,,,,,
郡山市議会議員選挙（2011年09月04日投票）,郡山市議会議員選挙,福島県,郡山市,20110904.0,2011.0,9.0,4.0,20110828.0,43.1,40.0,43.0,1.075,,,,,任期満了,56.87,,,,郡山市議会議員選挙（2011年09月04日投票）,1.0,43.0,40.0,1.075,0.0,0.0,0.0,0.13953488372093023,0.15,0.6744186046511628,0.3023255813953488,0.023255813953488372,0.7,0.275,0.025,0.7201969732498782,0.258915204098198,0.020887822651923738,0.024834378387926834,0.019916554161399848,0.020887822651923738,110878.0,5.0,,,,,,,,,,,,,,,,,,13505.0,,,7471.0,1572.0,,80983.0,7347.0,,,,,,110878.0,,,,0.12180053752773319,,,0.06738036400367972,0.014177744908818702,,0.7303793358466062,0.06626201771316222,,,,,,1.0,,,,0.030450134381933298,,,0.022460121334559907,0.014177744908818702,,0.023560623736987297,0.016565504428290554,,,,,,,,,4.0,,,3.0,1.0,,31.0,4.0,,,,,,,,,4.0,,,3.0,1.0,,28.0,4.0,,,,,
郡山市議会議員選挙（2015年08月09日投票）,郡山市議会議員選挙,福島県,郡山市,20150809.0,2015.0,8.0,9.0,20150802.0,43.85,38.0,62.0,1.631578947368421,,,,,任期満了,43.1,,,,郡山市議会議員選挙（2015年08月09日投票）,1.0,62.0,38.0,1.631578947368421,0.0,0.0,0.0,0.14516129032258066,0.13157894736842105,0.5483870967741935,0.43548387096774194,0.016129032258064516,0.6842105263157895,0.2894736842105263,0.02631578947368421,0.623096491369798,0.35686394005643535,0.020039568573766785,0.01832636739322935,0.013217182965053162,0.020039568573766785,113325.793,4.0,57.354838709677416,10.234503272365004,29.0,51.25,60.0,63.0,77.0,59.94736842105263,8.86728869859699,37.0,58.0,61.5,64.75,77.0,,,,12087.972,,,7098.247,,,86222.542,7917.032,,,,,,113325.793,,,,0.10666567318880353,,,0.06263575848086057,,,0.7608377556202055,0.06986081271013034,,,,,,1.0,,,,0.026666418297200883,,,0.020878586160286858,,,0.014918387365102068,0.017465203177532584,,,,,,,,,4.0,,,3.0,,,51.0,4.0,,,,,,,,,4.0,,,3.0,,,28.0,3.0,,,,,
郡山市議会議員選挙（2019年08月11日投票）,郡山市議会議員選挙,福島県,郡山市,20190811.0,2019.0,8.0,11.0,20190804.0,37.26,38.0,48.0,1.263157894736842,,,,,任期満了,43.85,,,,郡山市議会議員選挙（2019年08月11日投票）,1.0,48.0,38.0,1.263157894736842,0.0,0.0,0.0,0.08333333333333333,0.10526315789473684,,,,,,,,,,,,,98041.995,7.0,59.041666666666664,10.107666919500048,28.0,54.5,62.0,65.25,81.0,61.23684210526316,8.38995078878459,41.0,55.25,63.5,66.0,81.0,9518.0,,,11659.986,1627.0,,5329.856,,,61139.503,,6657.0,2110.65,,,,98041.995,0.09708084785504416,,,0.11892848569635901,0.01659492955034218,,0.054362990063594685,,,0.6236052520147106,,0.06789947511777988,0.021528019702169464,,,,1.0,0.01941616957100883,,,0.029732121424089753,0.01659492955034218,,0.018120996687864894,,,0.020116298452087438,,0.022633158372593293,0.021528019702169464,,,,5.0,,,4.0,1.0,,3.0,,,31.0,,3.0,1.0,,,,4.0,,,4.0,1.0,,2.0,,,23.0,,3.0,1.0,,,
金山町議会議員補欠選挙（2006年10月01日投票）,金山町議会議員補欠選挙,福島県,金山町,20061001.0,2006.0,10.0,1.0,20060926.0,無投票,1.0,1.0,1.0,2593.0,,,,その他,,,,,金山町議会議員補欠選挙（2006年10月01日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,55.0,0.0,55.0,55.0,55.0,55.0,55.0,55.0,0.0,55.0,55.0,55.0,55.0,55.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
金山町議会議員補欠選挙（2014年10月05日投票）,金山町議会議員補欠選挙,福島県,金山町,20141005.0,2014.0,10.0,5.0,20140930.0,無投票,1.0,1.0,1.0,,,,,その他,,,,,金山町議会議員補欠選挙（2014年10月05日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,0.0,1.0,76.0,0.0,76.0,76.0,76.0,76.0,76.0,76.0,0.0,76.0,76.0,76.0,76.0,76.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
金山町議会議員選挙（2007年11月25日投票）,金山町議会議員選挙,福島県,金山町,20071125.0,2007.0,11.0,25.0,20071120.0,90.02,10.0,12.0,1.2,2525.0,,,,任期満了,,,,,金山町議会議員選挙（2007年11月25日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.5,0.4,0.1,0.4865113182423436,0.3829960053262317,0.13049267643142476,0.06950161689176337,0.09574900133155792,0.13049267643142476,2253.0,2.0,62.666666666666664,5.482294734466175,51.0,60.0,62.5,67.0,72.0,62.3,5.586591089385369,51.0,60.5,62.5,66.0,72.0,,,,,,,80.26,,,2172.74,,,,,,,2253.0,,,,,,,0.03562361296049712,,,0.9643763870395028,,,,,,,1.0,,,,,,,0.03562361296049712,,,0.0876705806399548,,,,,,,,,,,,,1.0,,,11.0,,,,,,,,,,,,,0.0,,,10.0,,,,,,
金山町議会議員選挙（2011年11月27日投票）,金山町議会議員選挙,福島県,金山町,20111127.0,2011.0,11.0,27.0,20111122.0,無投票,10.0,10.0,1.0,2330.0,,,-195.0,任期満了,90.02,,,,金山町議会議員選挙（2011年11月27日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8,0.2,0.0,0.8,0.2,0.0,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,10.0,,,,,,
金山町議会議員選挙（2015年11月29日投票）,金山町議会議員選挙,福島県,金山町,20151129.0,2015.0,11.0,29.0,20151124.0,85.05,10.0,11.0,1.1,,,,,任期満了,,,,,金山町議会議員選挙（2015年11月29日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.7272727272727273,0.2727272727272727,0.0,0.7,0.3,0.0,0.7401162790697674,0.25988372093023254,,0.09251453488372093,0.08662790697674418,,1720.0,2.0,66.63636363636364,8.182828220484065,49.0,62.0,68.0,71.5,80.0,65.8,8.121576201698781,49.0,61.0,66.5,70.0,80.0,,,,,,,117.0,,,1603.0,,,,,,,1720.0,,,,,,,0.06802325581395349,,,0.9319767441860465,,,,,,,1.0,,,,,,,0.06802325581395349,,,0.09319767441860465,,,,,,,,,,,,,1.0,,,10.0,,,,,,,,,,,,,1.0,,,9.0,,,,,,
金山町議会議員選挙（2019年11月24日投票）,金山町議会議員選挙,福島県,金山町,20191124.0,2019.0,11.0,24.0,20191119.0,84.66,8.0,10.0,1.25,1864.0,,,,任期満了,85.05,,,,金山町議会議員選挙（2019年11月24日投票）,1.0,10.0,8.0,1.25,0.0,0.0,0.0,0.2,0.125,0.7,0.3,0.0,0.625,0.375,0.0,0.6314980793854034,0.3685019206145967,,0.09021401134077191,0.1228339735381989,,1562.0,2.0,60.6,13.98713694792469,30.0,50.75,66.0,71.25,77.0,57.875,14.347800354061246,30.0,49.75,58.5,69.0,77.0,,,,,,,63.0,,,1499.0,,,,,,,1562.0,,,,,,,0.04033290653008963,,,0.9596670934699104,,,,,,,1.0,,,,,,,0.04033290653008963,,,0.10662967705221227,,,,,,,,,,,,,1.0,,,9.0,,,,,,,,,,,,,0.0,,,8.0,,,,,,
鏡石町議会議員選挙（2007年04月22日投票）,鏡石町議会議員選挙,福島県,鏡石町,20070422.0,2007.0,4.0,22.0,20070417.0,無投票,14.0,14.0,1.0,10182.0,,,,任期満了,,,,,鏡石町議会議員選挙（2007年04月22日投票）,1.0,14.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.8571428571428571,0.07142857142857142,0.07142857142857142,,,,,,,0.0,2.0,57.57142857142857,10.681855682245784,33.0,56.5,59.0,63.75,71.0,57.57142857142857,10.681855682245784,33.0,56.5,59.0,63.75,71.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,13.0,,,,,,,,,,,,,1.0,,,13.0,,,,,,
鏡石町議会議員選挙（2011年09月04日投票）,鏡石町議会議員選挙,福島県,鏡石町,20110904.0,2011.0,9.0,4.0,20110830.0,,12.0,14.0,1.1666666666666667,10346.0,,,164.0,任期満了,,,,,鏡石町議会議員選挙（2011年09月04日投票）,1.0,14.0,12.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.5,0.5,0.0,0.4530004511956685,0.5469995488043314,,0.07550007519927808,0.06837494360054143,,6649.0,2.0,,,,,,,,,,,,,,,,,,,,,,605.0,,6044.0,,,,,,,6649.0,,,,,,,,0.09099112648518574,,0.9090088735148143,,,,,,,1.0,,,,,,,,0.09099112648518574,,0.06992375950113956,,,,,,,,,,,,,,1.0,,13.0,,,,,,,,,,,,,,1.0,,11.0,,,,,,
鏡石町議会議員選挙（2015年08月30日投票）,鏡石町議会議員選挙,福島県,鏡石町,20150830.0,2015.0,8.0,30.0,20150825.0,64.75,12.0,14.0,1.1666666666666667,,,,,任期満了,,,,,鏡石町議会議員選挙（2015年08月30日投票）,1.0,14.0,12.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8595271210013908,0.1404728789986092,,0.07162726008344923,0.0702364394993046,,6471.0,3.0,62.07142857142857,10.470804892750165,37.0,59.0,65.0,67.75,75.0,60.833333333333336,10.77677544021814,37.0,58.75,63.5,67.25,75.0,,382.0,,,,,,543.0,,5546.0,,,,,,,6471.0,,0.05903260701591717,,,,,,0.08391284191006027,,0.8570545510740225,,,,,,,1.0,,0.05903260701591717,,,,,,0.08391284191006027,,0.07142121258950188,,,,,,,,1.0,,,,,,1.0,,12.0,,,,,,,,1.0,,,,,,1.0,,10.0,,,,,,
鏡石町議会議員選挙（2019年08月25日投票）,鏡石町議会議員選挙,福島県,鏡石町,20190825.0,2019.0,8.0,25.0,20190820.0,56.98,12.0,13.0,1.0833333333333333,,,,,任期満了,64.75,,,,鏡石町議会議員選挙（2019年08月25日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.07692307692307693,0.15384615384615385,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.782698736871869,0.14517523652256803,0.07212602660556303,0.0782698736871869,0.14517523652256803,0.03606301330278151,5792.999,1.0,68.07692307692308,7.985193398375987,46.0,66.0,69.0,72.0,79.0,68.0,8.306623862918075,46.0,65.25,69.0,73.0,79.0,,,,,,,,,,5792.999,,,,,,,5792.999,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,12.0,,,,,,
須賀川市議会議員補欠選挙（2012年07月22日投票）,須賀川市議会議員補欠選挙,福島県,須賀川市,20120722.0,2012.0,7.0,22.0,20120715.0,27.13,1.0,3.0,3.0,62855.0,,,,その他,,,,,須賀川市議会議員補欠選挙（2012年07月22日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,,0.61404576436222,0.3859542356377799,,0.30702288218111,0.3859542356377799,16432.0,2.0,55.0,6.164414002968976,48.0,51.0,54.0,58.5,63.0,63.0,0.0,63.0,63.0,63.0,63.0,63.0,,,,,,,4210.0,,,12222.0,,,,,,,16432.0,,,,,,,0.256207400194742,,,0.743792599805258,,,,,,,1.0,,,,,,,0.256207400194742,,,0.371896299902629,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,0.0,,,1.0,,,,,,
須賀川市議会議員選挙（2007年04月22日投票）,須賀川市議会議員選挙,福島県,須賀川市,20070422.0,2007.0,4.0,22.0,20070415.0,71.16,28.0,33.0,1.1785714285714286,63108.0,,,,任期満了,,,,,須賀川市議会議員選挙（2007年04月22日投票）,1.0,33.0,28.0,1.1785714285714286,0.0,0.0,0.0,0.06060606060606061,0.07142857142857142,0.9090909090909091,0.09090909090909091,0.0,0.8928571428571429,0.10714285714285714,0.0,0.8922489879328402,0.10775101206715978,,0.029741632931094674,0.035917004022386595,,44045.99,5.0,56.93939393939394,7.722220570650741,32.0,54.0,58.0,60.0,70.0,55.75,7.637431318372503,32.0,52.0,56.5,59.25,70.0,,,,1933.78,,,2657.0,1714.48,,36274.73,1466.0,,,,,,44045.990000000005,,,,0.04390365615575901,,,0.060323312065411624,0.03892476931498191,,0.8235648693558709,0.033283393107976456,,,,,,1.0,,,,0.04390365615575901,,,0.030161656032705812,0.03892476931498191,,0.029413031048423962,0.033283393107976456,,,,,,,,,1.0,,,2.0,1.0,,28.0,1.0,,,,,,,,,1.0,,,2.0,1.0,,23.0,1.0,,,,,
須賀川市議会議員選挙（2011年09月04日投票）,須賀川市議会議員選挙,福島県,須賀川市,20110904.0,2011.0,9.0,4.0,20110828.0,60.52,28.0,32.0,1.1428571428571428,63064.0,,,-44.0,任期満了,71.16,,,,須賀川市議会議員選挙（2011年09月04日投票）,1.0,32.0,28.0,1.1428571428571428,0.0,0.0,0.0,0.0625,0.07142857142857142,0.71875,0.25,0.03125,0.7857142857142857,0.21428571428571427,0.0,0.7616642265818404,0.22259829105331808,0.015737482364841484,0.03311583593834089,0.02782478638166476,0.015737482364841484,37567.0,6.0,,,,,,,,,,,,,,,,,,2005.74,,,2397.0,1274.51,,29896.41,1018.34,,,,975.0,,37567.0,,,,0.05339100806558948,,,0.06380599994676178,0.033926318311283836,,0.7958157425399952,0.02710730162110363,,,,0.025953629515266058,,1.0,,,,0.05339100806558948,,,0.03190299997338089,0.033926318311283836,,0.030608297789999815,0.02710730162110363,,,,0.025953629515266058,,,,,1.0,,,2.0,1.0,,26.0,1.0,,,,1.0,,,,,1.0,,,2.0,1.0,,22.0,1.0,,,,1.0,
