,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_公明党,得票数_国民民主党,得票数_幸福実現党,得票数_日本共産党,得票数_民主党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_自由民主党,得票数_sum_v,得票率_公明党,得票率_国民民主党,得票率_幸福実現党,得票率_日本共産党,得票率_民主党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_自由民主党,得票率_sum_v,一人あたり得票率_公明党,一人あたり得票率_国民民主党,一人あたり得票率_幸福実現党,一人あたり得票率_日本共産党,一人あたり得票率_民主党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_自由民主党,立候補者数_公明党,立候補者数_国民民主党,立候補者数_幸福実現党,立候補者数_日本共産党,立候補者数_民主党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_自由民主党,当選者数_公明党,当選者数_国民民主党,当選者数_幸福実現党,当選者数_日本共産党,当選者数_民主党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_自由民主党
鰺ヶ沢町議会議員選挙（2012年03月25日投票）,鰺ヶ沢町議会議員選挙,青森県,鰺ヶ沢町,20120325.0,2012.0,3.0,25.0,20120320.0,76.12,12.0,13.0,1.0833333333333333,10068.0,,,-836.0,任期満了,,,,,鰺ヶ沢町議会議員選挙（2012年03月25日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.07692307692307693,0.08333333333333333,0.7692307692307693,0.23076923076923078,0.0,0.75,0.25,0.0,0.6549138271280095,0.3450861728719905,,0.06549138271280094,0.1150287242906635,,7601.0,1.0,62.07692307692308,11.425083998758968,36.0,58.0,63.0,70.0,79.0,61.083333333333336,11.3391529176076,36.0,58.0,62.5,68.5,79.0,,,,,,7601.0,,,,7601.0,,,,,,1.0,,,,1.0,,,,,,0.07692307692307693,,,,,,,,,13.0,,,,,,,,,12.0,,,
鰺ヶ沢町議会議員選挙（2016年03月27日投票）,鰺ヶ沢町議会議員選挙,青森県,鰺ヶ沢町,20160327.0,2016.0,3.0,27.0,20160322.0,無投票,12.0,12.0,1.0,,,,,任期満了,76.12,,,,鰺ヶ沢町議会議員選挙（2016年03月27日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.08333333333333333,0.0,0.8333333333333334,0.08333333333333333,0.0,,,,,,,0.0,0.0,63.5,11.800423721205947,40.0,59.25,65.5,70.25,83.0,63.5,11.800423721205947,40.0,59.25,65.5,70.25,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰺ヶ沢町議会議員選挙（2020年03月15日投票）,鰺ヶ沢町議会議員選挙,青森県,鰺ヶ沢町,20200315.0,2020.0,3.0,15.0,20200310.0,71.0,12.0,16.0,1.3333333333333333,,,,,任期満了,,,,,鰺ヶ沢町議会議員選挙（2020年03月15日投票）,1.0,16.0,12.0,1.3333333333333333,0.0,0.0,0.0,0.0625,0.0,0.75,0.1875,0.0625,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.7932661027976577,0.12296681847755368,0.08376707872478854,0.06610550856647147,0.0409889394925179,0.08376707872478854,6148.0,1.0,65.0625,11.149376383905963,41.0,61.5,67.0,70.25,87.0,64.91666666666667,8.750793614803682,44.0,61.5,67.0,70.25,79.0,,,,,,6148.0,,,,6148.0,,,,,,1.0,,,,1.0,,,,,,0.0625,,,,,,,,,16.0,,,,,,,,,12.0,,,
鶴田町議会議員選挙（2008年02月10日投票）,鶴田町議会議員選挙,青森県,鶴田町,20080210.0,2008.0,2.0,10.0,20080205.0,77.46,12.0,13.0,1.0833333333333333,12293.0,,,,任期満了,,,,,鶴田町議会議員選挙（2008年02月10日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.15384615384615385,0.0,0.9166666666666666,0.08333333333333333,0.0,0.9019337439857804,0.09806625601421959,,0.08199397672598004,0.049033128007109794,,9462.99,3.0,62.23076923076923,8.284868934053083,51.0,55.0,61.0,68.0,81.0,62.166666666666664,8.620067027323833,51.0,54.75,60.0,68.5,81.0,,,,654.0,254.0,8554.99,,,,9462.99,,,,0.06911134852726253,0.026841410590098903,0.9040472408826385,,,,1.0,,,,0.06911134852726253,0.026841410590098903,0.08218611280751259,,,,,,,1.0,1.0,11.0,,,,,,,1.0,0.0,11.0,,,
鶴田町議会議員選挙（2012年02月05日投票）,鶴田町議会議員選挙,青森県,鶴田町,20120205.0,2012.0,2.0,5.0,20120131.0,無投票,12.0,12.0,1.0,11952.0,,,-341.0,任期満了,77.46,,,,鶴田町議会議員選挙（2012年02月05日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.75,0.25,0.0,,,,,,,0.0,2.0,62.083333333333336,8.826648413878408,40.0,58.75,62.5,66.0,75.0,62.083333333333336,8.826648413878408,40.0,58.75,62.5,66.0,75.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,11.0,,,,,,,1.0,,11.0,,,
鶴田町議会議員選挙（2016年02月07日投票）,鶴田町議会議員選挙,青森県,鶴田町,20160207.0,2016.0,2.0,7.0,20160202.0,75.79,12.0,16.0,1.3333333333333333,11365.0,,,-587.0,任期満了,,,,,鶴田町議会議員選挙（2016年02月07日投票）,1.0,16.0,12.0,1.3333333333333333,0.0,0.0,0.0,0.125,0.08333333333333333,0.6875,0.25,0.0625,0.6666666666666666,0.25,0.08333333333333333,0.6672506423732772,0.24620415790703107,0.08654519971969166,0.06065914930666157,0.06155103947675777,0.08654519971969166,8562.0,0.0,64.9375,7.972364376394245,44.0,61.0,65.0,68.25,79.0,65.41666666666667,8.53871900358726,44.0,61.75,65.5,68.25,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鶴田町議会議員選挙（2020年02月02日投票）,鶴田町議会議員選挙,青森県,鶴田町,20200202.0,2020.0,2.0,2.0,20200128.0,無投票,12.0,12.0,1.0,,,,,任期満了,75.79,,,,鶴田町議会議員選挙（2020年02月02日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,,,,,,,0.0,1.0,68.33333333333333,8.488554385497896,48.0,65.75,67.5,70.25,83.0,68.33333333333333,8.488554385497896,48.0,65.75,67.5,70.25,83.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,12.0,,,
黒石市議会議員補欠選挙（2002年06月23日投票）,黒石市議会議員補欠選挙,青森県,黒石市,20020623.0,2002.0,6.0,23.0,20020616.0,71.43,2.0,3.0,1.5,31326.0,,,,その他,,,,,黒石市議会議員補欠選挙（2002年06月23日投票）,1.0,3.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,,0.2659764705882353,0.7340235294117647,,0.2659764705882353,0.36701176470588237,21250.0,1.0,54.666666666666664,3.39934634239519,50.0,53.0,56.0,57.0,58.0,53.0,3.0,50.0,51.5,53.0,54.5,56.0,,,,,,21250.0,,,,21250.0,,,,,,1.0,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,3.0,,,,,,,,,2.0,,,
黒石市議会議員補欠選挙（2006年06月25日投票）,黒石市議会議員補欠選挙,青森県,黒石市,20060625.0,2006.0,6.0,25.0,20060618.0,無投票,2.0,2.0,1.0,31537.0,,,211.0,その他,71.43,,,,黒石市議会議員補欠選挙（2006年06月25日投票）,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,48.5,9.5,39.0,43.75,48.5,53.25,58.0,48.5,9.5,39.0,43.75,48.5,53.25,58.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,
黒石市議会議員選挙（2003年04月27日投票）,黒石市議会議員選挙,青森県,黒石市,20030427.0,2003.0,4.0,27.0,20030420.0,無投票,20.0,20.0,1.0,31462.0,,,,任期満了,,,,,黒石市議会議員選挙（2003年04月27日投票）,1.0,20.0,20.0,1.0,1.0,1.0,0.0,0.1,0.1,0.9,0.1,0.0,0.9,0.1,0.0,,,,,,,0.0,4.0,53.55,7.9465401276278715,37.0,49.5,54.5,58.25,68.0,53.55,7.9465401276278715,37.0,49.5,54.5,58.25,68.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,14.0,,,4.0,1.0,,,1.0,,14.0,,,4.0
黒石市議会議員選挙（2007年04月22日投票）,黒石市議会議員選挙,青森県,黒石市,20070422.0,2007.0,4.0,22.0,20070415.0,72.04,16.0,19.0,1.1875,31070.0,,,-392.0,任期満了,,,,,黒石市議会議員選挙（2007年04月22日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.10526315789473684,0.125,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.05263157894736842,,,22100.98,4.0,55.473684210526315,8.087471929847208,40.0,51.0,58.0,61.5,70.0,54.75,8.605957239029253,40.0,48.75,55.5,62.25,70.0,1814.98,,,1808.97,,17447.989999999998,,,1029.04,22100.98,0.08212215023949164,,,0.0818502165967301,,0.7894668019246205,,,0.04656083123915772,1.0,0.08212215023949164,,,0.0818502165967301,,0.04934167512028878,,,0.04656083123915772,1.0,,,1.0,,16.0,,,1.0,1.0,,,1.0,,13.0,,,1.0
黒石市議会議員選挙（2011年04月24日投票）,黒石市議会議員選挙,青森県,黒石市,20110424.0,2011.0,4.0,24.0,20110417.0,無投票,16.0,16.0,1.0,,,,,任期満了,72.04,,,,黒石市議会議員選挙（2011年04月24日投票）,1.0,16.0,16.0,1.0,1.0,1.0,0.0,0.1875,0.1875,0.8125,0.125,0.0625,0.8125,0.125,0.0625,,,,,,,0.0,4.0,56.8125,7.7879614630530885,44.0,48.75,58.5,63.0,67.0,56.8125,7.7879614630530885,44.0,48.75,58.5,63.0,67.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,13.0,,,1.0,1.0,,,1.0,,13.0,,,1.0
黒石市議会議員選挙（2015年04月26日投票）,黒石市議会議員選挙,青森県,黒石市,20150426.0,2015.0,4.0,26.0,20150419.0,65.72,16.0,20.0,1.25,,,,,任期満了,,,,,黒石市議会議員選挙（2015年04月26日投票）,1.0,20.0,16.0,1.25,0.0,0.0,0.0,0.25,0.1875,0.8,0.2,0.0,0.8125,0.1875,0.0,0.8118208322289955,0.18817916777100452,,0.05073880201431222,0.04704479194275113,,18865.0,4.0,57.35,10.701752192982232,32.0,50.5,59.0,67.0,71.0,55.8125,11.237319242150239,32.0,49.0,55.5,64.0,71.0,1571.0,,,1655.0,,14622.0,,,1017.0,18865.0,0.08327590776570368,,,0.08772859793267956,,0.7750861383514445,,,0.05390935595017227,1.0,0.08327590776570368,,,0.08772859793267956,,0.04559330225596732,,,0.05390935595017227,1.0,,,1.0,,17.0,,,1.0,1.0,,,1.0,,13.0,,,1.0
黒石市議会議員選挙（2019年04月21日投票）,黒石市議会議員選挙,青森県,黒石市,20190421.0,2019.0,4.0,21.0,20190414.0,58.6,16.0,17.0,1.0625,28915.0,,,,任期満了,65.72,,,,黒石市議会議員選挙（2019年04月21日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.29411764705882354,0.25,0.8823529411764706,0.058823529411764705,0.058823529411764705,0.875,0.0625,0.0625,0.8591960877862596,0.09524093511450382,0.045562977099236644,0.05727973918575064,0.09524093511450382,0.045562977099236644,16768.0,4.0,58.8235294117647,11.163149956666231,36.0,53.0,57.0,67.0,75.0,59.1875,11.408433010277967,36.0,52.75,59.5,68.0,75.0,1504.0,,,1380.0,,12966.0,,,918.0,16768.0,0.08969465648854962,,,0.08229961832061068,,0.7732585877862596,,,0.054747137404580155,1.0,0.08969465648854962,,,0.08229961832061068,,0.05523275627044711,,,0.054747137404580155,1.0,,,1.0,,14.0,,,1.0,1.0,,,1.0,,13.0,,,1.0
政党名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公明党,国民民主党,幸福実現党,日本共産党,民主党,無所属,社会民主党,立憲民主党,自由民主党,sum_v,公明党,国民民主党,幸福実現党,日本共産党,民主党,無所属,社会民主党,立憲民主党,自由民主党,sum_v,公明党,国民民主党,幸福実現党,日本共産党,民主党,無所属,社会民主党,立憲民主党,自由民主党,公明党,国民民主党,幸福実現党,日本共産党,民主党,無所属,社会民主党,立憲民主党,自由民主党,公明党,国民民主党,幸福実現党,日本共産党,民主党,無所属,社会民主党,立憲民主党,自由民主党
